,CASES,DATE,NIS5,TX_ADM_DSTR_DESCR_FR,TX_ADM_DSTR_DESCR_NL,TX_DESCR_FR,TX_DESCR_NL,TX_PROV_DESCR_FR,TX_PROV_DESCR_NL,TX_RGN_DESCR_FR,TX_RGN_DESCR_NL,lat,lon
260,<5,2020-03-08,46020.0,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,Sint-Gillis-Waas,Sint-Gillis-Waas,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.23411267040379,4.112823330239622
261,<5,2020-03-08,53053.0,Arrondissement de Mons,Arrondissement Bergen,Mons,Bergen,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,51.039057418272414,3.9852133816633595
262,<5,2020-03-08,57097.0,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,Comines-Warneton,Komen-Waasten,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
263,<5,2020-03-08,58001.0,Arrondissement de La Louvière,Arrondissement La Louvière,La Louvière,La Louvière,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
264,<5,2020-03-08,61043.0,Arrondissement de Huy,Arrondissement Hoei,Nandrin,Nandrin,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
265,<5,2020-03-08,62027.0,Arrondissement de Liège,Arrondissement Luik,Dalhem,Dalhem,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,50.753641130269806,5.759044739211472
266,<5,2020-03-08,62051.0,Arrondissement de Liège,Arrondissement Luik,Herstal,Herstal,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,50.84595245249991,5.355755398387586
267,<5,2020-03-08,62118.0,Arrondissement de Liège,Arrondissement Luik,Grâce-Hollogne,Grâce-Hollogne,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
268,<5,2020-03-08,63035.0,Arrondissement de Verviers,Arrondissement Verviers,Herve,Herve,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,50.94402583080962,5.551443316119455
269,<5,2020-03-08,63061.0,Arrondissement de Verviers,Arrondissement Verviers,Raeren,Raeren,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
270,<5,2020-03-08,63076.0,Arrondissement de Verviers,Arrondissement Verviers,Theux,Theux,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,51.024671619034116,5.269986558469275
271,<5,2020-03-08,63079.0,Arrondissement de Verviers,Arrondissement Verviers,Verviers,Verviers,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,51.20888142328373,4.387310693663332
272,<5,2020-03-08,63084.0,Arrondissement de Verviers,Arrondissement Verviers,Welkenraedt,Welkenraedt,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
273,<5,2020-03-08,71004.0,Arrondissement de Hasselt,Arrondissement Hasselt,Beringen,Beringen,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,51.06119577052695,5.232754837999402
274,<5,2020-03-08,71053.0,Arrondissement de Hasselt,Arrondissement Hasselt,Saint-Trond,Sint-Truiden,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.81327458403877,5.197414217599628
275,<5,2020-03-08,71066.0,Arrondissement de Hasselt,Arrondissement Hasselt,Zonhoven,Zonhoven,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.98752596127504,5.383042526885794
276,<5,2020-03-08,72004.0,Arrondissement de Maaseik,Arrondissement Maaseik,Bree,Bree,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,51.14386186332487,5.632949598847368
277,<5,2020-03-08,72018.0,Arrondissement de Maaseik,Arrondissement Maaseik,Kinrooi,Kinrooi,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,51.15493406938782,5.756714272273835
278,<5,2020-03-08,73001.0,Arrondissement de Tongres,Arrondissement Tongeren,Alken,Alken,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.88184243341255,5.297600649362976
279,<5,2020-03-08,73042.0,Arrondissement de Tongres,Arrondissement Tongeren,Lanaken,Lanaken,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.888690835887644,5.647255501575064
280,<5,2020-03-08,84050.0,Arrondissement de Neufchâteau,Arrondissement Neufchâteau,Paliseul,Paliseul,Province du Luxembourg,Provincie Luxemburg,Région wallonne,Waals Gewest,,
281,<5,2020-03-08,92101.0,Arrondissement de Namur,Arrondissement Namen,Profondeville,Profondeville,Province de Namur,Provincie Namen,Région wallonne,Waals Gewest,,
282,<5,2020-03-08,92114.0,Arrondissement de Namur,Arrondissement Namen,Sombreffe,Sombreffe,Province de Namur,Provincie Namen,Région wallonne,Waals Gewest,,
283,<5,2020-03-08,,,,,,,,,,50.90367755922985,5.409427875112547
284,<5,2020-03-09,11002.0,Arrondissement dAnvers,Arrondissement Antwerpen,Anvers,Antwerpen,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.26055097634139,4.358436586642045
285,<5,2020-03-09,11016.0,Arrondissement dAnvers,Arrondissement Antwerpen,Essen,Essen,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.44885673236025,4.463685247625487
286,<5,2020-03-09,11037.0,Arrondissement dAnvers,Arrondissement Antwerpen,Rumst,Rumst,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.095393925444384,4.415017289258781
287,<5,2020-03-09,12014.0,Arrondissement de Malines,Arrondissement Mechelen,Heist-op-den-Berg,Heist-op-den-Berg,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.06296122846649,4.738534456134641
288,<5,2020-03-09,13035.0,Arrondissement de Turnhout,Arrondissement Turnhout,Ravels,Ravels,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.42014671832245,5.016584284492565
289,<5,2020-03-09,13049.0,Arrondissement de Turnhout,Arrondissement Turnhout,Westerlo,Westerlo,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.105782850340475,4.880706888980865
290,<5,2020-03-09,21001.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Anderlecht,Anderlecht,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.82868388732737,4.291930327949199
291,<5,2020-03-09,21004.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Bruxelles,Brussel,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.85509855840431,4.375478353592151
292,<5,2020-03-09,21009.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Ixelles,Elsene,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.8206837552817,4.375337541177958
293,<5,2020-03-09,21011.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Koekelberg,Koekelberg,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.86217898673979,4.322334730697496
294,<5,2020-03-09,21013.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Saint-Gilles,Sint-Gillis,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,51.23411267040379,4.112823330239622
295,<5,2020-03-09,21015.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Schaerbeek,Schaarbeek,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.8622375371606,4.385131118468162
296,<5,2020-03-09,21016.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Uccle,Ukkel,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.790307486703384,4.362242705536522
297,<5,2020-03-09,21017.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Watermael-Boitsfort,Watermaal-Bosvoorde,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.79371571551828,4.431287115924599
298,<5,2020-03-09,21019.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Woluwe-Saint-Pierre,Sint-Pieters-Woluwe,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.83369194644824,4.440542758913281
299,<5,2020-03-09,23002.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Asse,Asse,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.90890180956538,4.220001913575129
300,<5,2020-03-09,23003.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Beersel,Beersel,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.74771296474116,4.306270084447528
301,<5,2020-03-09,23016.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Dilbeek,Dilbeek,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.851502726859124,4.228472730886587
302,<5,2020-03-09,23033.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Hoeilaart,Hoeilaart,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.75898106871243,4.45776832167649
303,<5,2020-03-09,23060.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Opwijk,Opwijk,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.96062968707135,4.184174491203659
304,<5,2020-03-09,23081.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Steenokkerzeel,Steenokkerzeel,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.92429689754694,4.496060402480458
305,<5,2020-03-09,23086.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Ternat,Ternat,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.86505263072741,4.156074172073233
306,<5,2020-03-09,23099.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Kraainem,Kraainem,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.842340826230775,4.471010153441258
307,<5,2020-03-09,23100.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Linkebeek,Linkebeek,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.76785830571057,4.34446408307762
308,<5,2020-03-09,24001.0,Arrondissement de Louvain,Arrondissement Leuven,Aarschot,Aarschot,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.9955216863203,4.855333589760362
309,<5,2020-03-09,24020.0,Arrondissement de Louvain,Arrondissement Leuven,Diest,Diest,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.99637341388569,5.076856635680728
310,<5,2020-03-09,24059.0,Arrondissement de Louvain,Arrondissement Leuven,Landen,Landen,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.74904201069581,5.052218124860961
311,<5,2020-03-09,24062.0,Arrondissement de Louvain,Arrondissement Leuven,Louvain,Leuven,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.883918722280654,4.705478880658675
312,<5,2020-03-09,24107.0,Arrondissement de Louvain,Arrondissement Leuven,Tirlemont,Tienen,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.80804182584917,4.935237092536076
313,<5,2020-03-09,25014.0,Arrondissement de Nivelles,Arrondissement Nijvel,Braine-lAlleud,Eigenbrakel,Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,50.732198150173595,4.339937863325882
314,<5,2020-03-09,25015.0,Arrondissement de Nivelles,Arrondissement Nijvel,Braine-le-Château,Kasteelbrakel,Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,50.70225379299813,4.245916173551922
315,<5,2020-03-09,25091.0,Arrondissement de Nivelles,Arrondissement Nijvel,Rixensart,Rixensart,Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,,
316,<5,2020-03-09,25110.0,Arrondissement de Nivelles,Arrondissement Nijvel,Waterloo,Waterloo,Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,50.77144938100384,5.240031201210459
317,<5,2020-03-09,25119.0,Arrondissement de Nivelles,Arrondissement Nijvel,Lasne,Lasne,Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,,
318,<5,2020-03-09,34027.0,Arrondissement de Courtrai,Arrondissement Kortrijk,Menin,Menen,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,50.793965583810916,3.1499893081165706
319,<5,2020-03-09,35011.0,Arrondissement dOstende,Arrondissement Oostende,Middelkerke,Middelkerke,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,51.147208778412626,2.8365935717998565
320,<5,2020-03-09,36010.0,Arrondissement de Roulers,Arrondissement Roeselare,Ledegem,Ledegem,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,50.870155040958515,3.151693896356388
321,<5,2020-03-09,36015.0,Arrondissement de Roulers,Arrondissement Roeselare,Roulers,Roeselare,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,50.94007511499766,3.1194018659781175
322,<5,2020-03-09,41024.0,Arrondissement dAlost,Arrondissement Aalst,Haaltert,Haaltert,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.887348488926634,3.9896920631383517
323,<5,2020-03-09,41034.0,Arrondissement dAlost,Arrondissement Aalst,Lede,Lede,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.96729451725754,3.9457770954171063
324,<5,2020-03-09,42010.0,Arrondissement de Termonde,Arrondissement Dendermonde,Laarne,Laarne,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.04662371377376,3.880607318487381
325,<5,2020-03-09,44021.0,Arrondissement de Gand,Arrondissement Gent,Gand,Gent,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.08353200464957,3.714475104444717
326,<5,2020-03-09,44064.0,Arrondissement de Gand,Arrondissement Gent,Sint-Martens-Latem,Sint-Martens-Latem,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.00865060724935,3.623189734958728
327,<5,2020-03-09,52011.0,Arrondissement de Charleroi,Arrondissement Charleroi,Charleroi,Charleroi,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,51.116712390301295,2.625456966413264
328,<5,2020-03-09,52012.0,Arrondissement de Charleroi,Arrondissement Charleroi,Châtelet,Châtelet,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
329,<5,2020-03-09,52015.0,Arrondissement de Charleroi,Arrondissement Charleroi,Courcelles,Courcelles,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
330,<5,2020-03-09,53053.0,Arrondissement de Mons,Arrondissement Bergen,Mons,Bergen,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,51.039057418272414,3.9852133816633595
331,<5,2020-03-09,53082.0,Arrondissement de Mons,Arrondissement Bergen,Colfontaine,Colfontaine,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
332,<5,2020-03-09,58001.0,Arrondissement de La Louvière,Arrondissement La Louvière,La Louvière,La Louvière,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
333,<5,2020-03-09,58003.0,Arrondissement de La Louvière,Arrondissement La Louvière,Estinnes,Estinnes,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
334,<5,2020-03-09,61024.0,Arrondissement de Huy,Arrondissement Hoei,Hamoir,Hamoir,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,50.80045971494515,4.3688549581571126
335,<5,2020-03-09,61043.0,Arrondissement de Huy,Arrondissement Hoei,Nandrin,Nandrin,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
336,<5,2020-03-09,61068.0,Arrondissement de Huy,Arrondissement Hoei,Villers-Le-Bouillet,Villers-Le-Bouillet,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
337,<5,2020-03-09,62003.0,Arrondissement de Liège,Arrondissement Luik,Ans,Ans,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,51.01773946396767,3.5315945169266962
338,5,2020-03-09,62063.0,Arrondissement de Liège,Arrondissement Luik,Liège,Luik,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,51.21612531238215,5.372582588776505
339,<5,2020-03-09,62093.0,Arrondissement de Liège,Arrondissement Luik,Saint-Nicolas (Liège),Saint-Nicolas (Luik),Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
340,<5,2020-03-09,62119.0,Arrondissement de Liège,Arrondissement Luik,Blegny,Blegny,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
341,<5,2020-03-09,62120.0,Arrondissement de Liège,Arrondissement Luik,Flémalle,Flémalle,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
342,<5,2020-03-09,63035.0,Arrondissement de Verviers,Arrondissement Verviers,Herve,Herve,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,50.94402583080962,5.551443316119455
343,<5,2020-03-09,63045.0,Arrondissement de Verviers,Arrondissement Verviers,Lierneux,Lierneux,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
344,<5,2020-03-09,63046.0,Arrondissement de Verviers,Arrondissement Verviers,Limbourg,Limburg,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,51.18465771417781,3.0039571101744538
345,<5,2020-03-09,63079.0,Arrondissement de Verviers,Arrondissement Verviers,Verviers,Verviers,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,51.20888142328373,4.387310693663332
346,<5,2020-03-09,64034.0,Arrondissement de Waremme,Arrondissement Borgworm,Hannut,Hannuit,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,50.725145355095755,5.081390180314173
347,<5,2020-03-09,71022.0,Arrondissement de Hasselt,Arrondissement Hasselt,Hasselt,Hasselt,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.9247636884334,5.313098095978546
348,<5,2020-03-09,71070.0,Arrondissement de Hasselt,Arrondissement Hasselt,Heusden-Zolder,Heusden-Zolder,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,51.02396868758203,5.288711391502337
349,<5,2020-03-09,72003.0,Arrondissement de Maaseik,Arrondissement Maaseik,Bocholt,Bocholt,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,51.17654492254977,5.5681882842459665
350,<5,2020-03-09,72042.0,Arrondissement de Maaseik,Arrondissement Maaseik,Oudsbergen,Oudsbergen,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,51.07493797559332,5.556351564171223
351,<5,2020-03-09,91064.0,Arrondissement de Dinant,Arrondissement Dinant,Havelange,Havelange,Province de Namur,Provincie Namen,Région wallonne,Waals Gewest,,
352,<5,2020-03-09,92094.0,Arrondissement de Namur,Arrondissement Namen,Namur,Namen,Province de Namur,Provincie Namen,Région wallonne,Waals Gewest,51.20750666249797,4.386044050841274
353,<5,2020-03-09,93014.0,Arrondissement de Philippeville,Arrondissement Philippeville,Couvin,Couvin,Province de Namur,Provincie Namen,Région wallonne,Waals Gewest,,
354,<5,2020-03-09,,,,,,,,,,50.90367755922985,5.409427875112547
355,<5,2020-03-10,11002.0,Arrondissement dAnvers,Arrondissement Antwerpen,Anvers,Antwerpen,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.26055097634139,4.358436586642045
356,<5,2020-03-10,11023.0,Arrondissement dAnvers,Arrondissement Antwerpen,Kapellen (Anvers),Kapellen (Antwerpen),Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,,
357,<5,2020-03-10,11029.0,Arrondissement dAnvers,Arrondissement Antwerpen,Mortsel,Mortsel,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.175218201179455,4.458400383315824
358,<5,2020-03-10,11037.0,Arrondissement dAnvers,Arrondissement Antwerpen,Rumst,Rumst,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.095393925444384,4.415017289258781
359,<5,2020-03-10,11057.0,Arrondissement dAnvers,Arrondissement Antwerpen,Malle,Malle,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.284723504255105,4.705229121182749
360,<5,2020-03-10,12005.0,Arrondissement de Malines,Arrondissement Mechelen,Bonheiden,Bonheiden,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.01843009644713,4.569018226471748
361,<5,2020-03-10,12014.0,Arrondissement de Malines,Arrondissement Mechelen,Heist-op-den-Berg,Heist-op-den-Berg,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.06296122846649,4.738534456134641
362,<5,2020-03-10,13002.0,Arrondissement de Turnhout,Arrondissement Turnhout,Baerle-Duc,Baarle-Hertog,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.42431321586026,4.889562922894004
363,<5,2020-03-10,13011.0,Arrondissement de Turnhout,Arrondissement Turnhout,Herentals,Herentals,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.15950170189832,4.828914256858731
364,<5,2020-03-10,21002.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Auderghem,Oudergem,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.808403233632085,4.439136381103544
365,<5,2020-03-10,21004.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Bruxelles,Brussel,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.85509855840431,4.375478353592151
366,<5,2020-03-10,21007.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Forest (Bruxelles-Capitale),Vorst (Brussel-Hoofdstad),,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,,
367,<5,2020-03-10,21012.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Molenbeek-Saint-Jean,Sint-Jans-Molenbeek,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.85765562185922,4.315787308326847
368,<5,2020-03-10,21015.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Schaerbeek,Schaarbeek,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.8622375371606,4.385131118468162
369,<5,2020-03-10,21016.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Uccle,Ukkel,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.790307486703384,4.362242705536522
370,<5,2020-03-10,21017.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Watermael-Boitsfort,Watermaal-Bosvoorde,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.79371571551828,4.431287115924599
371,<5,2020-03-10,21018.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Woluwe-Saint-Lambert,Sint-Lambrechts-Woluwe,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.8484092445705,4.430881717093668
372,<5,2020-03-10,21019.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Woluwe-Saint-Pierre,Sint-Pieters-Woluwe,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.83369194644824,4.440542758913281
373,<5,2020-03-10,23003.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Beersel,Beersel,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.74771296474116,4.306270084447528
374,<5,2020-03-10,23023.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Gammerages,Galmaarden,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.75058871226466,3.991673145560632
375,<5,2020-03-10,23027.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Hal (Hal-Vilvorde),Halle (Halle-Vilvoorde),Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,,
376,<5,2020-03-10,23047.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Machelen (Hal-Vilvorde),Machelen (Halle-Vilvoorde),Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,,
377,<5,2020-03-10,23050.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Meise,Meise,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.962250537713324,4.312006078144233
378,<5,2020-03-10,23077.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.788585374596074,4.243459909947893
379,<5,2020-03-10,23096.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Zemst,Zemst,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.977886192852985,4.449298767124136
380,<5,2020-03-10,23099.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Kraainem,Kraainem,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.842340826230775,4.471010153441258
381,<5,2020-03-10,24045.0,Arrondissement de Louvain,Arrondissement Leuven,Huldenberg,Huldenberg,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.78818326435823,4.605249883346276
382,<5,2020-03-10,24054.0,Arrondissement de Louvain,Arrondissement Leuven,Kortenaken,Kortenaken,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.889062349917424,5.030792781498205
383,<5,2020-03-10,24104.0,Arrondissement de Louvain,Arrondissement Leuven,Tervuren,Tervuren,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.830687213771114,4.517255654165557
384,<5,2020-03-10,24137.0,Arrondissement de Louvain,Arrondissement Leuven,Glabbeek,Glabbeek,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.866257262213054,4.949229620115309
385,<5,2020-03-10,25014.0,Arrondissement de Nivelles,Arrondissement Nijvel,Braine-lAlleud,Eigenbrakel,Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,50.732198150173595,4.339937863325882
386,<5,2020-03-10,25037.0,Arrondissement de Nivelles,Arrondissement Nijvel,Grez-Doiceau,Graven,Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,51.257782441191274,4.581273381529641
387,<5,2020-03-10,25119.0,Arrondissement de Nivelles,Arrondissement Nijvel,Lasne,Lasne,Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,,
388,<5,2020-03-10,33011.0,Arrondissement dYpres,Arrondissement Ieper,Ypres,Ieper,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,50.86590790247106,2.8721687612766518
